group_col,group_key,tier,n_predictions,n_with_ground_truth,mae_group,mae_interpersonal,mean_error_group,mean_error_interpersonal,band_acc_group,band_acc_interpersonal
Age,27.0,full,8,8,6.0,7.875,-2.0,-0.125,0.25,0.125
Age,27.0,geo,8,8,5.5,4.375,2.5,-4.375,0.375,0.25
Age,27.0,transit,8,8,5.5,7.125,0.25,5.125,0.375,0.0
Age,28.0,demos,9,9,6.888888888888889,4.111111111111111,4.0,-2.5555555555555554,0.1111111111111111,0.5555555555555556
Age,28.0,employment,9,9,6.888888888888889,4.111111111111111,4.0,-2.5555555555555554,0.1111111111111111,0.5555555555555556
Age,28.0,full,9,9,5.777777777777778,9.222222222222221,-0.6666666666666666,2.5555555555555554,0.4444444444444444,0.1111111111111111
Age,28.0,geo,9,9,6.888888888888889,4.111111111111111,4.0,-2.5555555555555554,0.1111111111111111,0.5555555555555556
Age,28.0,transit,9,9,6.444444444444445,9.666666666666666,1.7777777777777777,7.0,0.1111111111111111,0.0
Age,29.0,demos,6,6,5.333333333333333,7.166666666666667,2.6666666666666665,-4.5,0.3333333333333333,0.3333333333333333
Age,29.0,employment,6,6,5.333333333333333,7.166666666666667,2.6666666666666665,-4.5,0.3333333333333333,0.3333333333333333
Age,29.0,full,6,6,7.666666666666667,8.166666666666666,-2.6666666666666665,-1.5,0.16666666666666666,0.16666666666666666
Age,29.0,geo,6,6,5.333333333333333,7.166666666666667,2.6666666666666665,-4.5,0.3333333333333333,0.3333333333333333
Age,29.0,transit,6,6,6.333333333333333,8.5,0.6666666666666666,4.833333333333333,0.3333333333333333,0.16666666666666666
Age,30.0,demos,5,5,4.8,5.6,0.8,-5.6,0.2,0.4
Age,30.0,employment,5,5,4.8,5.6,0.8,-5.6,0.2,0.4
Age,30.0,full,5,5,6.8,8.0,-5.2,-2.4,0.4,0.2
Age,30.0,geo,5,5,4.8,5.6,0.8,-5.6,0.2,0.4
Age,30.0,transit,5,5,6.0,6.8,-2.8,2.8,0.2,0.0
Age,31.0,demos,3,3,4.0,8.0,-0.6666666666666666,-6.0,0.3333333333333333,0.3333333333333333
Age,31.0,employment,3,3,4.0,8.0,-0.6666666666666666,-6.0,0.3333333333333333,0.3333333333333333
Age,31.0,full,3,3,8.0,5.333333333333333,-8.0,-5.333333333333333,0.3333333333333333,0.3333333333333333
Age,31.0,geo,3,3,4.0,8.0,-0.6666666666666666,-6.0,0.3333333333333333,0.3333333333333333
Age,31.0,transit,3,3,7.333333333333333,7.333333333333333,-5.333333333333333,1.3333333333333333,0.0,0.0
Age,32.0,demos,10,10,3.7,5.1,2.7,-3.1,0.5,0.2
Age,32.0,employment,10,10,3.7,5.1,2.7,-3.1,0.5,0.2
Age,32.0,full,10,10,4.5,4.5,-2.5,0.3,0.5,0.4
Age,32.0,geo,10,10,3.7,5.1,2.7,-3.1,0.5,0.2
Age,32.0,transit,10,10,4.1,5.7,-0.9,4.9,0.5,0.2
Age,33.0,demos,10,10,6.0,3.3,5.6,-1.9,0.3,0.7
Age,33.0,employment,10,10,6.0,3.3,5.6,-1.9,0.3,0.7
Age,33.0,full,10,10,4.0,6.1,0.6,0.3,0.6,0.6
Age,33.0,geo,10,10,6.0,3.3,5.6,-1.9,0.3,0.7
Age,33.0,transit,10,10,5.0,8.1,3.0,7.3,0.3,0.2
Age,34.0,demos,12,12,5.916666666666667,3.4166666666666665,4.916666666666667,-2.0833333333333335,0.25,0.5833333333333334
Age,34.0,employment,12,12,5.916666666666667,3.4166666666666665,4.916666666666667,-2.0833333333333335,0.25,0.5833333333333334
Age,34.0,full,12,12,4.083333333333333,6.416666666666667,0.5833333333333334,3.0833333333333335,0.4166666666666667,0.3333333333333333
Age,34.0,geo,12,12,5.916666666666667,3.4166666666666665,4.916666666666667,-2.0833333333333335,0.25,0.5833333333333334
Age,34.0,transit,12,12,4.75,7.916666666666667,2.25,6.916666666666667,0.25,0.08333333333333333
Age,35.0,demos,6,6,8.166666666666666,3.8333333333333335,6.166666666666667,-1.1666666666666667,0.16666666666666666,0.5
Age,35.0,employment,6,6,8.166666666666666,3.8333333333333335,6.166666666666667,-1.1666666666666667,0.16666666666666666,0.5
Age,35.0,full,6,6,4.833333333333333,5.166666666666667,0.5,3.5,0.6666666666666666,0.16666666666666666
Age,35.0,geo,6,6,8.166666666666666,3.8333333333333335,6.166666666666667,-1.1666666666666667,0.16666666666666666,0.5
Age,35.0,transit,6,6,6.166666666666667,7.5,2.1666666666666665,6.833333333333333,0.5,0.16666666666666666
Age,36.0,demos,6,6,5.833333333333333,4.166666666666667,5.833333333333333,-2.1666666666666665,0.3333333333333333,0.5
Age,36.0,employment,6,6,5.833333333333333,4.166666666666667,5.833333333333333,-2.1666666666666665,0.3333333333333333,0.5
Age,36.0,full,6,6,2.5,5.833333333333333,2.5,3.8333333333333335,0.8333333333333334,0.5
Age,36.0,geo,6,6,5.833333333333333,4.166666666666667,5.833333333333333,-2.1666666666666665,0.3333333333333333,0.5
Age,36.0,transit,6,6,3.8333333333333335,7.833333333333333,3.8333333333333335,7.166666666666667,0.5,0.3333333333333333
Age,37.0,demos,9,9,5.444444444444445,5.333333333333333,2.5555555555555554,-3.111111111111111,0.3333333333333333,0.5555555555555556
Age,37.0,employment,9,9,5.444444444444445,5.333333333333333,2.5555555555555554,-3.111111111111111,0.3333333333333333,0.5555555555555556
Age,37.0,full,9,9,5.222222222222222,7.333333333333333,-1.0,5.111111111111111,0.2222222222222222,0.3333333333333333
Age,37.0,geo,9,9,5.444444444444445,5.333333333333333,2.5555555555555554,-3.111111111111111,0.3333333333333333,0.5555555555555556
Age,37.0,transit,9,9,5.0,8.666666666666666,0.5555555555555556,6.444444444444445,0.3333333333333333,0.2222222222222222
Age,38.0,demos,4,4,6.25,0.75,6.25,0.75,0.25,1.0
Age,38.0,employment,4,4,6.25,0.75,6.25,0.75,0.25,1.0
Age,38.0,full,4,4,3.75,4.25,-0.25,3.25,0.5,0.5
Age,38.0,geo,4,4,6.25,0.75,6.25,0.75,0.25,1.0
Age,38.0,transit,4,4,2.25,8.75,2.25,8.75,0.75,0.0
Age,39.0,demos,12,12,6.583333333333333,4.25,3.25,-2.0833333333333335,0.08333333333333333,0.75
Age,39.0,employment,12,12,6.583333333333333,4.25,3.25,-2.0833333333333335,0.08333333333333333,0.75
Age,39.0,full,12,12,5.25,5.916666666666667,-2.4166666666666665,2.0833333333333335,0.5833333333333334,0.3333333333333333
Age,39.0,geo,12,12,6.583333333333333,4.25,3.25,-2.0833333333333335,0.08333333333333333,0.75
Age,39.0,transit,12,12,4.75,8.416666666666666,0.08333333333333333,6.583333333333333,0.3333333333333333,0.16666666666666666
Age,40.0,demos,5,5,5.2,2.0,4.4,0.0,0.2,0.8
Age,40.0,employment,5,5,5.2,2.0,4.4,0.0,0.2,0.8
Age,40.0,full,5,5,3.2,6.4,0.8,6.4,0.2,0.2
Age,40.0,geo,5,5,5.2,2.0,4.4,0.0,0.2,0.8
Age,40.0,transit,5,5,4.0,10.0,2.4,10.0,0.2,0.0
Age,41.0,demos,9,9,7.0,3.5555555555555554,3.888888888888889,0.2222222222222222,0.1111111111111111,0.6666666666666666
Age,41.0,employment,9,9,7.0,3.5555555555555554,3.888888888888889,0.2222222222222222,0.1111111111111111,0.6666666666666666
Age,41.0,full,9,9,7.444444444444445,7.333333333333333,-0.5555555555555556,4.444444444444445,0.3333333333333333,0.3333333333333333
Age,41.0,geo,9,9,7.0,3.5555555555555554,3.888888888888889,0.2222222222222222,0.1111111111111111,0.6666666666666666
Age,41.0,transit,9,9,6.333333333333333,10.222222222222221,2.3333333333333335,10.222222222222221,0.1111111111111111,0.0
Age,42.0,demos,8,8,8.375,6.875,0.875,-2.375,0.0,0.5
Age,42.0,employment,8,8,8.375,6.875,0.875,-2.375,0.0,0.5
Age,42.0,full,8,8,8.625,7.875,-4.625,2.125,0.375,0.375
Age,42.0,geo,8,8,8.375,6.875,0.875,-2.375,0.0,0.5
Age,42.0,transit,8,8,7.625,7.875,-1.625,6.625,0.25,0.375
Age,43.0,demos,5,5,7.8,4.6,2.6,-2.6,0.0,0.6
Age,43.0,employment,5,5,7.8,6.6,2.6,-0.6,0.0,0.4
Age,43.0,full,5,5,9.0,7.8,-1.4,4.6,0.2,0.2
Age,43.0,geo,5,5,7.8,4.6,2.6,-2.6,0.0,0.6
Age,43.0,transit,5,5,8.6,9.4,1.0,6.6,0.0,0.0
Age,44.0,demos,6,6,8.166666666666666,3.5,8.166666666666666,1.1666666666666667,0.16666666666666666,0.6666666666666666
Age,44.0,employment,6,6,8.166666666666666,3.5,8.166666666666666,1.1666666666666667,0.16666666666666666,0.6666666666666666
Age,44.0,full,6,6,5.5,7.5,3.8333333333333335,7.166666666666667,0.3333333333333333,0.3333333333333333
Age,44.0,geo,6,6,8.166666666666666,3.5,8.166666666666666,1.1666666666666667,0.16666666666666666,0.6666666666666666
Age,44.0,transit,6,6,6.166666666666667,11.166666666666666,6.166666666666667,11.166666666666666,0.16666666666666666,0.0
Age,45.0,demos,5,5,8.2,6.0,1.0,-4.4,0.0,0.6
Age,45.0,employment,5,5,8.2,6.0,1.0,-4.4,0.0,0.6
Age,45.0,full,5,5,8.2,7.6,-5.0,-1.6,0.4,0.2
Age,45.0,geo,5,5,8.2,6.0,1.0,-4.4,0.0,0.6
Age,45.0,transit,5,5,8.6,8.4,-1.8,4.8,0.0,0.2
Age,46.0,demos,4,4,5.0,4.5,5.0,-0.5,0.25,0.5
Age,46.0,employment,4,4,5.0,4.5,5.0,-0.5,0.25,0.5
Age,46.0,full,4,4,3.0,9.0,1.0,5.0,0.75,0.0
Age,46.0,geo,4,4,5.0,4.5,5.0,-0.5,0.25,0.5
Age,46.0,transit,4,4,5.5,9.5,4.5,9.5,0.25,0.0
Age,47.0,demos,3,3,6.333333333333333,1.3333333333333333,6.333333333333333,-1.3333333333333333,0.0,0.6666666666666666
Age,47.0,employment,3,3,6.333333333333333,1.3333333333333333,6.333333333333333,-1.3333333333333333,0.0,0.6666666666666666
Age,47.0,full,3,3,5.666666666666667,8.666666666666666,5.666666666666667,8.666666666666666,0.0,0.0
Age,47.0,geo,3,3,6.333333333333333,1.3333333333333333,6.333333333333333,-1.3333333333333333,0.0,0.6666666666666666
Age,47.0,transit,3,3,5.666666666666667,8.666666666666666,5.666666666666667,8.666666666666666,0.0,0.0
Age,48.0,demos,3,3,6.666666666666667,3.0,6.666666666666667,-1.0,0.3333333333333333,0.6666666666666666
Age,48.0,employment,3,3,6.666666666666667,3.0,6.666666666666667,-1.0,0.3333333333333333,0.6666666666666666
Age,48.0,full,3,3,9.333333333333334,8.333333333333334,4.0,7.0,0.0,0.3333333333333333
Age,48.0,geo,3,3,6.666666666666667,3.0,6.666666666666667,-1.0,0.3333333333333333,0.6666666666666666
Age,48.0,transit,3,3,8.0,7.666666666666667,4.0,7.666666666666667,0.0,0.3333333333333333
Age,49.0,demos,1,1,2.0,2.0,2.0,-2.0,1.0,0.0
Age,49.0,employment,1,1,2.0,2.0,2.0,-2.0,1.0,0.0
Age,49.0,full,1,1,6.0,4.0,6.0,4.0,0.0,1.0
Age,49.0,geo,1,1,2.0,2.0,2.0,-2.0,1.0,0.0
Age,49.0,transit,1,1,2.0,8.0,2.0,8.0,1.0,0.0
Age,50.0,demos,5,5,3.6,5.4,2.8,-2.6,0.4,0.4
Age,50.0,employment,5,5,3.6,5.4,2.8,-2.6,0.4,0.4
Age,50.0,full,5,5,5.2,5.8,-2.8,2.6,0.2,0.0
Age,50.0,geo,5,5,3.6,5.4,2.8,-2.6,0.4,0.4
Age,50.0,transit,5,5,3.6,7.4,2.0,7.4,0.4,0.4
Age,51.0,demos,2,2,7.0,3.0,7.0,3.0,0.0,1.0
Age,51.0,employment,2,2,7.0,3.0,7.0,3.0,0.0,1.0
Age,51.0,full,2,2,4.0,11.0,3.0,11.0,0.5,0.0
Age,51.0,geo,2,2,7.0,3.0,7.0,3.0,0.0,1.0
Age,51.0,transit,2,2,5.0,13.0,5.0,13.0,0.0,0.0
Age,52.0,demos,1,1,6.0,0.0,6.0,0.0,0.0,1.0
Age,52.0,employment,1,1,6.0,0.0,6.0,0.0,0.0,1.0
Age,52.0,full,1,1,6.0,10.0,6.0,10.0,0.0,0.0
Age,52.0,geo,1,1,6.0,0.0,6.0,0.0,0.0,1.0
Age,52.0,transit,1,1,6.0,10.0,6.0,10.0,0.0,0.0
Age,53.0,demos,6,6,6.333333333333333,3.0,4.666666666666667,0.6666666666666666,0.3333333333333333,0.5
Age,53.0,employment,6,6,5.666666666666667,2.3333333333333335,4.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666
Age,53.0,full,6,6,5.0,6.0,0.0,4.0,0.16666666666666666,0.16666666666666666
Age,53.0,geo,6,6,5.666666666666667,2.3333333333333335,4.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666
Age,53.0,transit,6,6,5.0,8.333333333333334,1.3333333333333333,8.333333333333334,0.0,0.16666666666666666
Age,54.0,demos,2,2,7.5,4.5,7.5,1.5,0.5,0.5
Age,54.0,employment,2,2,7.5,4.5,7.5,1.5,0.5,0.5
Age,54.0,full,2,2,4.5,4.5,-0.5,-2.5,0.5,0.5
Age,54.0,geo,2,2,7.5,4.5,7.5,1.5,0.5,0.5
Age,54.0,transit,2,2,4.5,7.5,1.5,7.5,0.5,0.5
Age,56.0,demos,6,6,7.166666666666667,4.666666666666667,4.166666666666667,0.3333333333333333,0.16666666666666666,0.5
Age,56.0,employment,6,6,7.166666666666667,4.666666666666667,4.166666666666667,0.3333333333333333,0.16666666666666666,0.5
Age,56.0,full,6,6,7.166666666666667,8.333333333333334,1.1666666666666667,6.333333333333333,0.3333333333333333,0.16666666666666666
Age,56.0,geo,6,6,7.166666666666667,4.666666666666667,4.166666666666667,0.3333333333333333,0.16666666666666666,0.5
Age,56.0,transit,6,6,6.833333333333333,10.333333333333334,3.8333333333333335,10.333333333333334,0.16666666666666666,0.0
Age,58.0,demos,2,2,4.0,4.5,-4.0,-4.5,0.0,0.0
Age,58.0,employment,2,2,4.0,4.5,-4.0,-4.5,0.0,0.0
Age,58.0,full,2,2,10.0,5.5,-10.0,0.5,0.0,0.0
Age,58.0,geo,2,2,4.0,4.5,-4.0,-4.5,0.0,0.0
Age,58.0,transit,2,2,7.0,3.5,-7.0,3.5,0.0,0.5
Age,59.0,demos,1,1,8.0,3.0,8.0,3.0,0.0,1.0
Age,59.0,employment,1,1,12.0,9.0,12.0,9.0,0.0,0.0
Age,59.0,full,1,1,2.0,3.0,-2.0,3.0,1.0,1.0
Age,59.0,geo,1,1,8.0,3.0,8.0,3.0,0.0,1.0
Age,59.0,transit,1,1,8.0,13.0,8.0,13.0,0.0,0.0
Age,60.0,demos,3,3,5.333333333333333,1.3333333333333333,5.333333333333333,0.6666666666666666,0.3333333333333333,1.0
Age,60.0,employment,3,3,5.333333333333333,1.3333333333333333,5.333333333333333,0.6666666666666666,0.3333333333333333,1.0
Age,60.0,full,3,3,4.0,8.666666666666666,2.6666666666666665,8.666666666666666,0.6666666666666666,0.0
Age,60.0,geo,3,3,5.333333333333333,1.3333333333333333,5.333333333333333,0.6666666666666666,0.3333333333333333,1.0
Age,60.0,transit,3,3,4.666666666666667,10.666666666666666,4.666666666666667,10.666666666666666,0.3333333333333333,0.0
Age,61.0,demos,2,2,5.0,6.5,3.0,-0.5,0.0,0.5
Age,61.0,employment,2,2,5.0,6.5,3.0,-0.5,0.0,0.5
Age,61.0,full,2,2,7.0,9.5,-5.0,2.5,0.5,0.0
Age,61.0,geo,2,2,5.0,6.5,3.0,-0.5,0.0,0.5
Age,61.0,transit,2,2,6.0,7.5,-4.0,4.5,0.5,0.5
Age,62.0,demos,3,3,6.333333333333333,5.0,-1.6666666666666667,-5.0,0.6666666666666666,0.3333333333333333
Age,62.0,employment,3,3,6.333333333333333,5.0,-1.6666666666666667,-5.0,0.6666666666666666,0.3333333333333333
Age,62.0,full,3,3,5.666666666666667,3.6666666666666665,-5.666666666666667,-1.0,0.3333333333333333,0.6666666666666666
Age,62.0,geo,3,3,6.333333333333333,5.0,-1.6666666666666667,-5.0,0.6666666666666666,0.3333333333333333
Age,62.0,transit,3,3,8.333333333333334,6.333333333333333,-6.333333333333333,2.3333333333333335,0.3333333333333333,0.0
Age,63.0,demos,2,2,3.5,7.0,2.5,-1.0,0.5,0.5
Age,63.0,employment,2,2,3.5,7.0,2.5,-1.0,0.5,0.5
Age,63.0,full,2,2,1.5,2.0,-1.5,2.0,1.0,1.0
Age,63.0,geo,2,2,3.5,7.0,2.5,-1.0,0.5,0.5
Age,63.0,transit,2,2,1.5,6.0,-1.5,6.0,1.0,0.5
Age,64.0,demos,3,3,5.333333333333333,3.6666666666666665,5.333333333333333,1.0,0.6666666666666666,0.6666666666666666
Age,64.0,employment,3,3,5.333333333333333,3.6666666666666665,5.333333333333333,1.0,0.6666666666666666,0.6666666666666666
Age,64.0,full,3,3,6.0,2.3333333333333335,0.6666666666666666,1.6666666666666667,0.0,0.6666666666666666
Age,64.0,geo,3,3,5.333333333333333,3.6666666666666665,5.333333333333333,1.0,0.6666666666666666,0.6666666666666666
Age,64.0,transit,3,3,6.666666666666667,7.0,0.0,7.0,0.0,0.0
Age,65.0,demos,1,1,14.0,11.0,14.0,11.0,0.0,0.0
Age,65.0,employment,1,1,10.0,5.0,10.0,5.0,0.0,1.0
Age,65.0,full,1,1,10.0,15.0,10.0,15.0,0.0,0.0
Age,65.0,geo,1,1,10.0,5.0,10.0,5.0,0.0,1.0
Age,65.0,transit,1,1,10.0,15.0,10.0,15.0,0.0,0.0
Age,66.0,demos,2,2,3.5,2.5,3.5,-2.5,1.0,0.0
Age,66.0,employment,2,2,3.5,2.5,3.5,-2.5,1.0,0.0
Age,66.0,full,2,2,4.5,7.5,-0.5,7.5,0.5,0.0
Age,66.0,geo,2,2,3.5,2.5,3.5,-2.5,1.0,0.0
Age,66.0,transit,2,2,3.5,7.5,3.5,7.5,1.0,0.0
Age,67.0,demos,2,2,2.0,1.0,-2.0,-1.0,0.5,0.5
Age,67.0,employment,2,2,2.0,1.0,-2.0,-1.0,0.5,0.5
Age,67.0,full,2,2,7.0,9.0,-7.0,9.0,0.5,0.0
Age,67.0,geo,2,2,2.0,1.0,-2.0,-1.0,0.5,0.5
Age,67.0,transit,2,2,7.0,7.0,-7.0,7.0,0.5,0.5
Age,68.0,demos,1,1,6.0,4.0,6.0,4.0,0.0,1.0
Age,68.0,employment,1,1,6.0,4.0,6.0,4.0,0.0,1.0
Age,68.0,full,1,1,2.0,10.0,-2.0,10.0,1.0,0.0
Age,68.0,geo,1,1,6.0,4.0,6.0,4.0,0.0,1.0
Age,68.0,transit,1,1,2.0,10.0,-2.0,10.0,1.0,0.0
Age,70.0,demos,3,3,7.333333333333333,10.666666666666666,-2.0,-9.333333333333334,0.0,0.3333333333333333
Age,70.0,employment,3,3,7.333333333333333,10.666666666666666,-2.0,-9.333333333333334,0.0,0.3333333333333333
Age,70.0,full,3,3,11.333333333333334,7.333333333333333,-11.333333333333334,-6.0,0.3333333333333333,0.6666666666666666
Age,70.0,geo,3,3,7.333333333333333,10.666666666666666,-2.0,-9.333333333333334,0.0,0.3333333333333333
Age,70.0,transit,3,3,7.333333333333333,7.333333333333333,-7.333333333333333,-2.0,0.3333333333333333,0.3333333333333333
Age,72.0,demos,1,1,11.0,7.0,11.0,7.0,0.0,0.0
Age,72.0,employment,1,1,7.0,1.0,7.0,1.0,0.0,1.0
Age,72.0,full,1,1,3.0,1.0,-3.0,1.0,1.0,1.0
Age,72.0,geo,1,1,7.0,1.0,7.0,1.0,0.0,1.0
Age,72.0,transit,1,1,1.0,7.0,-1.0,7.0,1.0,0.0
Age,74.0,demos,1,1,12.0,6.0,12.0,6.0,0.0,1.0
Age,74.0,employment,1,1,12.0,6.0,12.0,6.0,0.0,1.0
Age,74.0,full,1,1,2.0,4.0,2.0,4.0,1.0,1.0
Age,74.0,geo,1,1,12.0,6.0,12.0,6.0,0.0,1.0
Age,74.0,transit,1,1,4.0,12.0,4.0,12.0,1.0,0.0
Age,75.0,demos,1,1,0.0,6.0,0.0,-6.0,1.0,0.0
Age,75.0,employment,1,1,4.0,12.0,-4.0,-12.0,0.0,0.0
Age,75.0,full,1,1,12.0,6.0,-12.0,-6.0,0.0,0.0
Age,75.0,geo,1,1,4.0,12.0,-4.0,-12.0,0.0,0.0
Age,75.0,transit,1,1,12.0,6.0,-12.0,-6.0,0.0,0.0
Age,77.0,demos,1,1,6.0,7.0,-6.0,-7.0,0.0,0.0
Age,77.0,employment,1,1,6.0,7.0,-6.0,-7.0,0.0,0.0
Age,77.0,full,1,1,16.0,7.0,-16.0,-7.0,0.0,0.0
Age,77.0,geo,1,1,6.0,7.0,-6.0,-7.0,0.0,0.0
Age,77.0,transit,1,1,16.0,7.0,-16.0,-7.0,0.0,0.0
